sleeper_id,name,pos,adp,model,sleeper,sleeper_as_of,espn,espn_as_of,sheet,sheet_as_of,mean,mean_n_sources,pair,league,model_built,actual
7526,Jaylen Waddle,WR,45.5,201.2375,221.0,2026-09-02,212.286479779,2026-09-03,210.33,2026-09-01,216.6432398895,2,2026,omnibeta,2026-09-02,
8151,Kenneth Walker III,RB,21.2,210.58749999999998,244.0,2026-09-02,272.10593911000007,2026-09-03,259.38,2026-09-01,258.052969555,2,2026,omnibeta,2026-09-02,
6790,D'Andre Swift,RB,45.3,210.48125,208.0,2026-09-02,209.31162566799998,2026-09-03,222.58999999999997,2026-09-01,208.65581283400002,2,2026,omnibeta,2026-09-02,
6801,Tee Higgins,WR,37.1,199.85625,222.4,2026-09-02,218.11971205999998,2026-09-03,221.52999999999997,2026-09-01,220.25985603,2,2026,omnibeta,2026-09-02,
2133,Davante Adams,WR,42.4,198.58125,190.5,2026-09-02,231.91244788400002,2026-09-03,222.22,2026-09-01,211.20622394199998,2,2026,omnibeta,2026-09-02,
11635,Ladd McConkey,WR,38.0,196.66875,228.2,2026-09-02,220.239996384,2026-09-03,217.91000000000003,2026-09-01,224.21999819200002,2,2026,omnibeta,2026-09-02,
12514,Emeka Egbuka,WR,34.8,193.48125,224.0,2026-09-02,227.629883548,2026-09-03,228.02,2026-09-01,225.81494177400003,2,2026,omnibeta,2026-09-02,
8155,Breece Hall,RB,33.7,200.49374999999998,211.0,2026-09-02,272.007751066,2026-09-03,245.16,2026-09-01,241.503875533,2,2026,omnibeta,2026-09-02,
4984,Josh Allen,QB,34.1,340.74375,357.5,2026-09-02,376.50182916800003,2026-09-03,370.73600000000005,2026-09-01,367.00091458400004,2,2026,omnibeta,2026-09-02,
8228,Jaylen Warren,RB,60.8,197.73125,170.60000000000002,2026-09-02,193.41207534799997,2026-09-03,196.08000000000004,2026-09-01,182.00603767400003,2,2026,omnibeta,2026-09-02,
5927,Terry McLaurin,WR,47.7,186.89375,213.8,2026-09-02,217.22696494800002,2026-09-03,209.54000000000002,2026-09-01,215.513482474,2,2026,omnibeta,2026-09-02,
7611,Rhamondre Stevenson,RB,62.6,196.88125000000002,169.0,2026-09-02,202.632332014,2026-09-03,190.89,2026-09-01,185.816166007,2,2026,omnibeta,2026-09-02,
8148,Jameson Williams,WR,44.9,182.53750000000002,206.20000000000002,2026-09-02,208.33016816000003,2026-09-03,217.39000000000001,2026-09-01,207.26508408,2,2026,omnibeta,2026-09-02,
11620,Rome Odunze,WR,53.8,181.79375,207.9,2026-09-02,212.405859346,2026-09-03,205.42,2026-09-01,210.15292967300002,2,2026,omnibeta,2026-09-02,
8167,Christian Watson,WR,59.1,181.15625,207.6,2026-09-02,188.2740704,2026-09-03,196.79,2026-09-01,197.93703519999997,2,2026,omnibeta,2026-09-02,
2216,Mike Evans,WR,55.2,180.2,220.2,2026-09-02,179.50545912,2026-09-03,195.55,2026-09-01,199.85272956,2,2026,omnibeta,2026-09-02,
12529,TreVeyon Henderson,RB,64.1,190.1875,171.0,2026-09-02,197.137619348,2026-09-03,191.86,2026-09-01,184.068809674,2,2026,omnibeta,2026-09-02,
12512,Quinshon Judkins,RB,50.5,190.08125,196.0,2026-09-02,225.71708692,2026-09-03,216.32,2026-09-01,210.85854346000002,2,2026,omnibeta,2026-09-02,
11584,Bucky Irving,RB,45.1,189.86874999999998,197.3,2026-09-02,205.7830259,2026-09-03,219.37,2026-09-01,201.54151295,2,2026,omnibeta,2026-09-02,
4983,DJ Moore,WR,48.2,177.33125,179.00000000000003,2026-09-02,208.538211149,2026-09-03,208.36,2026-09-01,193.7691055745,2,2026,omnibeta,2026-09-02,
9487,Parker Washington,WR,64.1,175.7375,210.40000000000003,2026-09-02,183.81086676,2026-09-03,184.22,2026-09-01,197.10543338,2,2026,omnibeta,2026-09-02,
12519,Luther Burden III,WR,55.6,174.14375,209.0,2026-09-02,206.07488061499998,2026-09-03,208.04,2026-09-01,207.53744030750002,2,2026,omnibeta,2026-09-02,
12489,RJ Harvey,RB,93.4,183.3875,144.1,2026-09-02,148.539966876,2026-09-03,162.47,2026-09-01,146.319983438,2,2026,omnibeta,2026-09-02,
11564,Drake Maye,QB,51.5,323.95624999999995,318.76,2026-09-02,328.715640704,2026-09-03,320.66200000000003,2026-09-01,323.737820352,2,2026,omnibeta,2026-09-02,
5846,DK Metcalf,WR,65.1,171.0625,183.3,2026-09-02,195.39156592600003,2026-09-03,195.27,2026-09-01,189.345782963,2,2026,omnibeta,2026-09-02,
8126,Wan'Dale Robinson,WR,86.4,170.74374999999998,170.70000000000002,2026-09-02,174.75618893200001,2026-09-03,179.36,2026-09-01,172.728094466,2,2026,omnibeta,2026-09-02,
11628,Marvin Harrison Jr.,WR,64.6,170.6375,186.2,2026-09-02,193.029621436,2026-09-03,196.22,2026-09-01,189.614810718,2,2026,omnibeta,2026-09-02,
5892,David Montgomery,RB,57.8,180.30624999999998,206.10000000000002,2026-09-02,198.47999218400003,2026-09-03,198.39000000000001,2026-09-01,202.28999609200002,2,2026,omnibeta,2026-09-02,
13279,Carnell Tate,WR,79.8,170.21249999999998,177.3,2026-09-02,202.05874478600003,2026-09-03,178.4,2026-09-01,189.679372393,2,2026,omnibeta,2026-09-02,
5045,Courtland Sutton,WR,60.6,168.9375,174.3,2026-09-02,203.172604142,2026-09-03,198.64000000000001,2026-09-01,188.736302071,2,2026,omnibeta,2026-09-02,
13286,Jadarian Price,RB,73.9,177.75625000000002,170.0,2026-09-02,193.462665754,2026-09-03,187.42999999999998,2026-09-01,181.731332877,2,2026,omnibeta,2026-09-02,
6819,Michael Pittman Jr.,WR,75.4,166.70625,170.89999999999998,2026-09-02,196.903600254,2026-09-03,190.46,2026-09-01,183.901800127,2,2026,omnibeta,2026-09-02,
12518,Tyler Warren,TE,65.4,191.46249999999998,201.1,2026-09-02,209.676418347,2026-09-03,199.08,2026-09-01,205.38820917350003,2,2026,omnibeta,2026-09-02,
7021,Rico Dowdle,RB,74.9,175.63125000000002,161.1,2026-09-02,187.823443394,2026-09-03,180.85,2026-09-01,174.461721697,2,2026,omnibeta,2026-09-02,
10232,Michael Wilson,WR,75.6,164.89999999999998,166.0,2026-09-02,175.970892352,2026-09-03,178.14000000000001,2026-09-01,170.98544617600004,2,2026,omnibeta,2026-09-02,
7553,Kyle Pitts Sr.,TE,76.0,190.08125,171.60000000000002,2026-09-02,184.76249937799997,2026-09-03,187.92000000000004,2026-09-01,178.181249689,2,2026,omnibeta,2026-09-02,
11631,Brian Thomas Jr.,WR,73.0,163.83749999999998,195.39999999999998,2026-09-02,176.21212490000002,2026-09-03,181.26000000000002,2026-09-01,185.80606245,2,2026,omnibeta,2026-09-02,
9754,Quentin Johnston,WR,97.6,162.35000000000002,163.9,2026-09-02,165.091540183,2026-09-03,169.81,2026-09-01,164.4957700915,2,2026,omnibeta,2026-09-02,
4037,Chris Godwin Jr.,WR,79.6,161.925,173.6,2026-09-02,156.51872057,2026-09-03,175.76999999999998,2026-09-01,165.05936028500003,2,2026,omnibeta,2026-09-02,
4217,George Kittle,TE,105.4,185.72500000000002,169.3,2026-09-02,192.835401246,2026-09-03,186.58,2026-09-01,181.067700623,2,2026,omnibeta,2026-09-02,
2449,Stefon Diggs,WR,91.6,160.22500000000002,157.29999999999998,2026-09-02,172.480824632,2026-09-03,169.08,2026-09-01,164.89041231600004,2,2026,omnibeta,2026-09-02,
8142,Alec Pierce,WR,69.8,159.48125,177.89999999999998,2026-09-02,184.56950783800002,2026-09-03,191.79000000000002,2026-09-01,181.234753919,2,2026,omnibeta,2026-09-02,
12490,Bhayshul Tuten,RB,52.4,168.9375,174.8,2026-09-02,204.92234465400003,2026-09-03,209.23999999999998,2026-09-01,189.86117232700002,2,2026,omnibeta,2026-09-02,
11638,Ricky Pearsall,WR,,157.99374999999998,,,,,,,,,2026,omnibeta,2026-09-02,
6904,Jalen Hurts,QB,77.8,309.93125,308.53999999999996,2026-09-02,326.128404646,2026-09-03,320.56999999999994,2026-09-01,317.33420232300006,2,2026,omnibeta,2026-09-02,
12506,Harold Fannin Jr.,TE,77.7,182.64375,180.4,2026-09-02,188.34304658500002,2026-09-03,198.63000000000002,2026-09-01,184.3715232925,2,2026,omnibeta,2026-09-02,
12517,Colston Loveland,TE,56.5,182.325,215.4,2026-09-02,206.1260206,2026-09-03,211.92999999999998,2026-09-01,210.76301030000002,2,2026,omnibeta,2026-09-02,
5947,Jakobi Meyers,WR,86.2,156.6125,169.29999999999998,2026-09-02,181.45522606600002,2026-09-03,178.9,2026-09-01,175.37761303300002,2,2026,omnibeta,2026-09-02,
HOU,Houston Texans,DEF,98.1,143.4375,,,,,,,,,2026,omnibeta,2026-09-02,
9500,Josh Downs,WR,88.9,155.23125,172.3,2026-09-02,156.40861168299998,2026-09-03,163.48000000000002,2026-09-01,164.3543058415,2,2026,omnibeta,2026-09-02,
7523,Trevor Lawrence,QB,91.2,307.48749999999995,301.41999999999996,2026-09-02,299.941944074,2026-09-03,306.284,2026-09-01,300.680972037,2,2026,omnibeta,2026-09-02,
5967,Tony Pollard,RB,69.5,165.00625000000002,160.10000000000002,2026-09-02,185.30788594800003,2026-09-03,187.78000000000003,2026-09-01,172.70394297400003,2,2026,omnibeta,2026-09-02,
11583,Jonathon Brooks,RB,92.5,164.36874999999998,154.9,2026-09-02,179.031153916,2026-09-03,168.52,2026-09-01,166.96557695799999,2,2026,omnibeta,2026-09-02,
DEN,Denver Broncos,DEF,87.3,141.3125,,,,,,,,,2026,omnibeta,2026-09-02,
9484,Tucker Kraft,TE,100.4,178.39375,174.4,2026-09-02,171.9745703837,2026-09-03,174.11,2026-09-01,173.18728519185004,2,2026,omnibeta,2026-09-02,
9756,Jordan Addison,WR,97.1,152.68124999999998,171.7,2026-09-02,170.43175570100004,2026-09-03,169.25,2026-09-01,171.06587785050002,2,2026,omnibeta,2026-09-02,
4046,Patrick Mahomes II,QB,102.3,304.61875,284.68,2026-09-02,299.85334250200003,2026-09-03,302.33,2026-09-01,292.266671251,2,2026,omnibeta,2026-09-02,
4199,Aaron Jones Sr.,RB,104.6,161.60625,137.1,2026-09-02,177.33972166,2026-09-03,161.64,2026-09-01,157.21986083000002,2,2026,omnibeta,2026-09-02,
SEA,Seattle Seahawks,DEF,82.1,139.1875,,,,,,,,,2026,omnibeta,2026-09-02,
5022,Dallas Goedert,TE,102.0,176.16250000000002,136.0,2026-09-02,176.41832005,2026-09-03,179.70999999999998,2026-09-01,156.20916002500002,2,2026,omnibeta,2026-09-02,
6806,J.K. Dobbins,RB,86.9,160.64999999999998,160.2,2026-09-02,173.854888858,2026-09-03,176.29,2026-09-01,167.027444429,2,2026,omnibeta,2026-09-02,
11560,Caleb Williams,QB,90.5,302.70624999999995,297.34,2026-09-02,288.08033087,2026-09-03,301.62800000000004,2026-09-01,292.710165435,2,2026,omnibeta,2026-09-02,
1466,Travis Kelce,TE,103.3,175.3125,171.4,2026-09-02,176.762974536,2026-09-03,181.58,2026-09-01,174.081487268,2,2026,omnibeta,2026-09-02,
11533,Brandon Aubrey,K,127.5,159.375,,,,,,,,,2026,omnibeta,2026-09-02,
LAR,Los Angeles Rams,DEF,109.1,137.0625,,,,,,,,,2026,omnibeta,2026-09-02,
13294,Makai Lemon,WR,118.7,148.21875,168.5,2026-09-02,152.592914936,2026-09-03,150.13,2026-09-01,160.546457468,2,2026,omnibeta,2026-09-02,
3451,Ka'imi Fairbairn,K,136.1,157.78125,,,,,,,,,2026,omnibeta,2026-09-02,
8121,Romeo Doubs,WR,113.0,147.2625,161.2,2026-09-02,150.179095852,2026-09-03,164.01000000000002,2026-09-01,155.689547926,2,2026,omnibeta,2026-09-02,
PHI,Philadelphia Eagles,DEF,139.2,134.9375,,,,,,,,,2026,omnibeta,2026-09-02,
5872,Deebo Samuel Sr.,WR,106.0,146.73125,155.70000000000002,2026-09-02,148.720540292,2026-09-03,164.08999999999997,2026-09-01,152.21027014600003,2,2026,omnibeta,2026-09-02,
6797,Justin Herbert,QB,105.0,299.09375,293.48,2026-09-02,292.99793284199995,2026-09-03,299.314,2026-09-01,293.238966421,2,2026,omnibeta,2026-09-02,
8259,Cameron Dicker,K,140.8,156.1875,,,,,,,,,2026,omnibeta,2026-09-02,
8134,Khalil Shakir,WR,104.2,145.45625,170.7,2026-09-02,169.675216519,2026-09-03,164.63000000000002,2026-09-01,170.18760825949997,2,2026,omnibeta,2026-09-02,
10859,Sam LaPorta,TE,117.9,170.74374999999998,196.5,2026-09-02,188.656961816,2026-09-03,184.47,2026-09-01,192.578480908,2,2026,omnibeta,2026-09-02,
421,Matthew Stafford,QB,76.4,297.7125,276.21999999999997,2026-09-02,301.384176187,2026-09-03,293.92999999999995,2026-09-01,288.8020880935,2,2026,omnibeta,2026-09-02,
11786,Cam Little,K,152.7,154.59375,,,,,,,,,2026,omnibeta,2026-09-02,
MIN,Minnesota Vikings,DEF,111.2,132.8125,,,,,,,,,2026,omnibeta,2026-09-02,
13298,KC Concepcion,WR,121.4,144.81875000000002,156.4,2026-09-02,154.622172376,2026-09-03,164.9,2026-09-01,155.511086188,2,2026,omnibeta,2026-09-02,
4881,Lamar Jackson,QB,56.7,295.90625,324.0,2026-09-02,330.112621612,2026-09-03,324.494,2026-09-01,327.056310806,2,2026,omnibeta,2026-09-02,
2747,Jason Myers,K,136.4,153.0,,,,,,,,,2026,omnibeta,2026-09-02,
11563,Bo Nix,QB,111.7,295.48125000000005,293.72,2026-09-02,303.001866964,2026-09-03,298.298,2026-09-01,298.360933482,2,2026,omnibeta,2026-09-02,
PIT,Pittsburgh Steelers,DEF,134.4,130.6875,,,,,,,,,2026,omnibeta,2026-09-02,
11655,Tyrone Tracy Jr.,RB,156.3,152.575,111.30000000000001,2026-09-02,40.777050701,2026-09-03,82.13,2026-09-01,76.03852535050001,2,2026,omnibeta,2026-09-02,
12474,Woody Marks,RB,139.5,151.9375,83.80000000000001,2026-09-02,130.826544716,2026-09-03,125.95,2026-09-01,107.313272358,2,2026,omnibeta,2026-09-02,
5189,Eddy Pineiro,K,166.2,151.40625,,,,,,,,,2026,omnibeta,2026-09-02,
12534,Kyle Monangai,RB,110.2,151.61874999999998,154.60000000000002,2026-09-02,174.230321074,2026-09-03,155.56,2026-09-01,164.41516053700002,2,2026,omnibeta,2026-09-02,
11646,Jalen Coker,WR,122.3,141.10000000000002,165.9,2026-09-02,146.618980866,2026-09-03,157.18,2026-09-01,156.259490433,2,2026,omnibeta,2026-09-02,
11566,Jayden Daniels,QB,71.4,293.25,306.72,2026-09-02,323.078683394,2026-09-03,322.424,2026-09-01,314.899341697,2,2026,omnibeta,2026-09-02,
8183,Brock Purdy,QB,86.9,293.0375,299.2,2026-09-02,302.638092322,2026-09-03,305.7,2026-09-01,300.919046161,2,2026,omnibeta,2026-09-02,
NE,New England Patriots,DEF,131.9,128.5625,,,,,,,,,2026,omnibeta,2026-09-02,
12711,Tyler Loop,K,156.5,149.8125,,,,,,,,,2026,omnibeta,2026-09-02,
7049,Jauan Jennings,WR,147.8,139.93124999999998,105.7,2026-09-02,114.610563514,2026-09-03,134.47,2026-09-01,110.15528175700001,2,2026,omnibeta,2026-09-02,
11624,Xavier Worthy,WR,105.6,139.6125,161.5,2026-09-02,172.479803256,2026-09-03,167.71999999999997,2026-09-01,166.98990162799998,2,2026,omnibeta,2026-09-02,
3294,Dak Prescott,QB,65.8,291.975,299.88,2026-09-02,295.54667696999996,2026-09-03,305.76199999999994,2026-09-01,297.71333848499995,2,2026,omnibeta,2026-09-02,
13417,De'Zhaun Stribling,WR,131.1,139.29375,128.4,2026-09-02,159.68637339,2026-09-03,166.47000000000003,2026-09-01,144.04318669499997,2,2026,omnibeta,2026-09-02,
10222,Jayden Reed,WR,95.0,139.1875,197.60000000000002,2026-09-02,173.06426229200002,2026-09-03,177.13,2026-09-01,185.33213114600002,2,2026,omnibeta,2026-09-02,
7839,Evan McPherson,K,168.3,148.21875,,,,,,,,,2026,omnibeta,2026-09-02,
JAX,Jacksonville Jaguars,DEF,156.8,126.4375,,,,,,,,,2026,omnibeta,2026-09-02,
7594,Chuba Hubbard,RB,81.4,148.1125,147.9,2026-09-02,179.21414538000002,2026-09-03,174.28,2026-09-01,163.55707269,2,2026,omnibeta,2026-09-02,
8110,Jake Ferguson,TE,132.8,162.66875,159.8,2026-09-02,166.12569571800003,2026-09-03,167.16,2026-09-01,162.96284785900002,2,2026,omnibeta,2026-09-02,
2020,Cairo Santos,K,168.7,146.625,,,,,,,,,2026,omnibeta,2026-09-02,
LAC,Los Angeles Chargers,DEF,139.8,124.3125,,,,,,,,,2026,omnibeta,2026-09-02,
8136,Rachaad White,RB,114.7,145.9875,128.1,2026-09-02,163.35798690399997,2026-09-03,161.39000000000001,2026-09-01,145.728993452,2,2026,omnibeta,2026-09-02,
10213,Tre Tucker,WR,132.2,135.46875,125.9,2026-09-02,136.37050933,2026-09-03,142.65,2026-09-01,131.135254665,2,2026,omnibeta,2026-09-02,
11539,Jake Bates,K,146.3,145.03125,,,,,,,,,2026,omnibeta,2026-09-02,
8676,Rashid Shaheed,WR,128.8,135.15,138.1,2026-09-02,138.96373299,2026-09-03,157.26000000000002,2026-09-01,138.531866495,2,2026,omnibeta,2026-09-02,
9508,Tyjae Spears,RB,129.6,144.925,114.6,2026-09-02,154.13046103,2026-09-03,138.10999999999999,2026-09-01,134.365230515,2,2026,omnibeta,2026-09-02,
BAL,Baltimore Ravens,DEF,165.7,122.1875,,,,,,,,,2026,omnibeta,2026-09-02,
12713,Andy Borregales,K,168.5,143.4375,,,,,,,,,2026,omnibeta,2026-09-02,
10236,Dalton Kincaid,TE,148.3,159.05624999999998,163.60000000000002,2026-09-02,154.815837834,2026-09-03,160.02,2026-09-01,159.207918917,2,2026,omnibeta,2026-09-02,
13346,Denzel Boston,WR,138.2,133.55625,134.70000000000002,2026-09-02,141.291806484,2026-09-03,151.86,2026-09-01,137.995903242,2,2026,omnibeta,2026-09-02,
12533,Jacory Croskey-Merritt,RB,114.5,142.16250000000002,127.9,2026-09-02,157.970595512,2026-09-03,147.12000000000003,2026-09-01,142.935297756,2,2026,omnibeta,2026-09-02,
1479,Keenan Allen,WR,132.9,132.175,106.80000000000001,2026-09-02,123.75522593000001,2026-09-03,141.89000000000001,2026-09-01,115.277612965,2,2026,omnibeta,2026-09-02,
6650,Chase McLaughlin,K,152.7,141.84375,,,,,,,,,2026,omnibeta,2026-09-02,
GB,Green Bay Packers,DEF,156.9,120.0625,,,,,,,,,2026,omnibeta,2026-09-02,
12501,Matthew Golden,WR,107.8,131.75,170.0,2026-09-02,187.71871234200003,2026-09-03,166.48999999999998,2026-09-01,178.85935617100003,2,2026,omnibeta,2026-09-02,
6783,Jerry Jeudy,WR,127.2,131.64375,119.6,2026-09-02,139.403977016,2026-09-03,155.74,2026-09-01,129.501988508,2,2026,omnibeta,2026-09-02,
12015,Harrison Mevis,K,147.8,140.25,,,,,,,,,2026,omnibeta,2026-09-02,
10219,Chris Rodriguez Jr.,RB,157.7,140.56875000000002,132.5,2026-09-02,71.693653197,2026-09-03,95.8,2026-09-01,102.0968265985,2,2026,omnibeta,2026-09-02,
3214,Hunter Henry,TE,156.5,155.7625,153.5,2026-09-02,149.852030574,2026-09-03,152.8,2026-09-01,151.67601528699998,2,2026,omnibeta,2026-09-02,
5001,Dalton Schultz,TE,161.0,155.55,150.9,2026-09-02,132.51403054,2026-09-03,148.8,2026-09-01,141.70701527,2,2026,omnibeta,2026-09-02,
KC,Kansas City Chiefs,DEF,,117.9375,,,,,,,,,2026,omnibeta,2026-09-02,
12530,Travis Hunter,WR,163.8,129.2,96.6,2026-09-02,102.288092765,2026-09-03,102.74000000000001,2026-09-01,99.4440463825,2,2026,omnibeta,2026-09-02,
7002,Juwan Johnson,TE,149.5,154.38125000000002,140.9,2026-09-02,146.540502796,2026-09-03,155.56000000000003,2026-09-01,143.720251398,2,2026,omnibeta,2026-09-02,
1433,Brandon McManus,K,,138.65625,,,,,,,,,2026,omnibeta,2026-09-02,
11748,Bub Means,WR,167.0,128.775,,,,,,,,,2026,omnibeta,2026-09-02,
