sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair,blend_rank,curve_rank,blend_rank_lin,curve_rank_lin,blend_tail,curve_tail
4034,Christian McCaffrey,RB,1.3,335.000240074498,296.19020579312394,311.71421950567355,,40.300000000000004,4,2023->2024,315.2613540848267,302.10209675837916,291.57320868552983,262.62185442621774,291.5732086855297,262.6218544262176
5248,Gus Edwards,RB,86.9,170.23798143923696,155.9596197232055,161.67096440961808,150.603,62.6,11,2023->2024,162.55901240499304,157.43969971549714,163.64984957891778,159.25776167203836,163.64984957891775,159.2577616720383
1466,Travis Kelce,TE,32.0,172.15371167497239,172.93559690941296,172.62284281563674,200.71899999999997,146.9,16,2023->2024,176.5012244362493,179.39956627710055,176.5012244362493,179.39956627710055,176.5012244362493,179.39956627710055
9508,Tyjae Spears,RB,89.9,133.91293235156883,154.82707155610774,141.23288107315744,147.526,98.60000000000001,12,2023->2024,141.22548018290854,154.8059261553966,141.05082591331225,154.30691395655006,141.05082591331222,154.30691395655
5849,Kyler Murray,QB,68.4,289.93223110589486,289.71658682726337,289.8351911805107,299.6216,308.24,17,2023->2024,287.30099087643794,284.0850305959906,287.300990876438,284.08503059599064,287.30099087643794,284.0850305959906
5937,Diontae Johnson,WR,105.7,163.74029410864418,146.89267656184595,150.2622000712056,155.38,72.60000000000001,11,2023->2024,150.97767423164095,147.78701926239015,149.20736162920386,145.57412850934378,149.20736162920394,145.5741285093439
3321,Tyreek Hill,WR,3.9,286.10793671139334,258.5831119096069,264.0880768699642,288.864,177.70000000000002,17,2023->2024,265.9742152125568,260.9407848378477,257.6111027167706,250.48689421811486,257.61110271677046,250.4868942181147
5844,T.J. Hockenson,TE,108.6,171.82481723006165,123.90702691994198,155.0535906215198,,66.0,10,2023->2024,154.27265614953683,121.67578557141927,154.2726561495368,121.67578557141921,154.27265614953683,121.67578557141927
1426,DeAndre Hopkins,WR,91.7,191.84247781018695,151.70208421836827,159.730162936732,141.015,119.0,16,2023->2024,160.51424249169213,152.6821836620684,160.70946527513505,152.92621214137205,160.7094652751351,152.9262121413721
3198,Derrick Henry,RB,13.1,194.51329112664664,219.09904201772017,209.26474166129077,217.413,326.90000000000003,17,2023->2024,209.8817622458015,220.1274096585714,214.1672273444238,227.26985148960856,214.16722734442374,227.26985148960847
8155,Breece Hall,RB,4.4,211.94353329948427,255.5051134446917,227.19008635030684,246.58500000000004,212.4,16,2023->2024,227.30072889378053,255.82123499747365,223.72045393279998,245.59187796610058,223.72045393279993,245.59187796610047
1689,Adam Thielen,WR,138.1,171.78965458856413,137.84225560289195,144.6317354000264,122.79100000000001,115.5,10,2023->2024,147.05627656432344,140.87293205826327,141.66272767653828,134.1309959485318,141.66272767653837,134.1309959485319
11637,Keon Coleman,WR,81.5,,155.6935836202121,155.6935836202121,133.43300000000002,97.0,13,2023->2024,155.4056839339138,155.4056839339138,156.78191155331774,156.78191155331774,156.78191155331783,156.78191155331783
8132,Tyler Allgeier,RB,113.3,117.32064135111824,147.10739615808114,127.74600553355526,95.47200000000001,99.7,17,2023->2024,127.60409645397593,146.70194164499733,124.30897291903142,137.28730297372732,124.3089729190314,137.28730297372726
