season,week,game_id,team,player_id,qb_rush,rush_in5,rush_far,pass_ez,pass_rz,pass_far
2025,10,2025_10_JAX_HOU,JAX,00-0040719,0,0,4,0,0,2
2025,10,2025_10_LA_SF,LA,00-0031381,0,0,0,1,1,6
2025,10,2025_10_LA_SF,LA,00-0033110,0,0,0,0,0,3
2025,10,2025_10_LA_SF,LA,00-0036244,0,0,0,0,3,2
2025,10,2025_10_LA_SF,LA,00-0037840,0,1,13,0,0,3
2025,10,2025_10_LA_SF,LA,00-0038359,0,0,0,0,0,1
2025,10,2025_10_LA_SF,LA,00-0039074,0,0,0,1,0,1
2025,10,2025_10_LA_SF,LA,00-0039075,0,0,0,0,0,6
2025,10,2025_10_LA_SF,LA,00-0039738,0,1,12,0,0,0
2025,10,2025_10_LA_SF,LA,00-0040590,0,0,0,0,0,2
2025,10,2025_10_LA_SF,LA,00-0040737,0,0,0,0,0,4
2025,10,2025_10_LA_SF,SF,00-0029892,0,0,0,0,1,1
2025,10,2025_10_LA_SF,SF,00-0032775,0,0,0,0,0,4
2025,10,2025_10_LA_SF,SF,00-0033280,0,0,12,0,3,7
2025,10,2025_10_LA_SF,SF,00-0033288,0,0,0,0,4,5
2025,10,2025_10_LA_SF,SF,00-0033307,0,0,0,0,0,1
2025,10,2025_10_LA_SF,SF,00-0036259,0,0,0,1,0,8
2025,10,2025_10_LA_SF,SF,00-0036887,0,0,0,0,1,1
2025,10,2025_10_LA_SF,SF,00-0036972,1,0,0,0,0,0
2025,10,2025_10_LA_SF,SF,00-0037746,0,1,7,0,1,0
2025,10,2025_10_LA_SF,SF,00-0038090,0,0,0,0,0,1
2025,10,2025_10_LV_DEN,DEN,00-0033881,0,0,0,0,1,4
2025,10,2025_10_LV_DEN,DEN,00-0034348,0,0,0,0,0,4
2025,10,2025_10_LV_DEN,DEN,00-0036158,0,0,18,0,0,1
2025,10,2025_10_LV_DEN,DEN,00-0036422,0,0,0,0,0,1
2025,10,2025_10_LV_DEN,DEN,00-0036727,0,0,0,0,0,1
2025,10,2025_10_LV_DEN,DEN,00-0037085,0,0,0,0,0,1
2025,10,2025_10_LV_DEN,DEN,00-0039732,3,0,0,0,0,0
2025,10,2025_10_LV_DEN,DEN,00-0039868,0,0,0,1,1,7
2025,10,2025_10_LV_DEN,DEN,00-0040134,0,0,0,0,0,2
2025,10,2025_10_LV_DEN,DEN,00-0040730,0,1,3,0,0,3
2025,10,2025_10_LV_DEN,LV,00-0030565,3,0,0,0,0,0
2025,10,2025_10_LV_DEN,LV,00-0031687,0,0,1,0,0,1
2025,10,2025_10_LV_DEN,LV,00-0032211,0,0,0,0,0,6
2025,10,2025_10_LV_DEN,LV,00-0038563,0,0,1,0,0,3
2025,10,2025_10_LV_DEN,LV,00-0039066,0,0,0,0,1,3
2025,10,2025_10_LV_DEN,LV,00-0039338,0,0,1,0,0,3
2025,10,2025_10_LV_DEN,LV,00-0040122,0,1,18,0,0,5
2025,10,2025_10_LV_DEN,LV,00-0040581,0,0,0,0,0,2
2025,10,2025_10_LV_DEN,LV,00-0040729,0,0,0,0,0,1
2025,10,2025_10_NE_TB,NE,00-0031588,0,0,0,1,0,7
2025,10,2025_10_NE_TB,NE,00-0032392,0,0,0,0,0,1
2025,10,2025_10_NE_TB,NE,00-0033090,0,0,0,0,1,3
2025,10,2025_10_NE_TB,NE,00-0033555,0,0,0,1,0,9
2025,10,2025_10_NE_TB,NE,00-0035628,0,1,0,0,0,0
2025,10,2025_10_NE_TB,NE,00-0038621,0,0,1,0,0,2
2025,10,2025_10_NE_TB,NE,00-0039305,0,0,0,0,0,1
2025,10,2025_10_NE_TB,NE,00-0039757,0,0,4,0,0,0
2025,10,2025_10_NE_TB,NE,00-0039851,6,0,0,0,0,0
2025,10,2025_10_NE_TB,NE,00-0040131,0,0,0,0,0,2
2025,10,2025_10_NE_TB,NE,00-0040734,0,2,12,0,0,1
2025,10,2025_10_NE_TB,TB,00-0032385,0,0,1,0,0,4
2025,10,2025_10_NE_TB,TB,00-0037256,0,0,10,0,1,4
2025,10,2025_10_NE_TB,TB,00-0038129,0,0,0,0,0,12
2025,10,2025_10_NE_TB,TB,00-0038951,0,0,9,0,0,2
2025,10,2025_10_NE_TB,TB,00-0039050,0,0,0,0,0,1
2025,10,2025_10_NE_TB,TB,00-0039589,0,0,1,0,0,1
2025,10,2025_10_NE_TB,TB,00-0040129,0,0,0,1,1,11
2025,10,2025_10_NE_TB,TB,00-0040237,0,0,0,2,1,2
2025,10,2025_10_NO_CAR,CAR,00-0036139,0,1,17,0,1,2
2025,10,2025_10_NO_CAR,CAR,00-0036555,0,0,3,0,0,1
2025,10,2025_10_NO_CAR,CAR,00-0039150,2,0,0,0,0,0
2025,10,2025_10_NO_CAR,CAR,00-0039342,0,0,0,0,0,1
2025,10,2025_10_NO_CAR,CAR,00-0039356,0,0,0,0,0,5
2025,10,2025_10_NO_CAR,CAR,00-0039491,0,0,0,0,0,4
2025,10,2025_10_NO_CAR,CAR,00-0040124,0,0,0,0,0,8
2025,10,2025_10_NO_CAR,CAR,00-0040187,0,0,0,0,0,1
2025,10,2025_10_NO_CAR,NO,00-0033357,0,1,6,0,0,1
2025,10,2025_10_NO_CAR,NO,00-0033906,0,1,21,0,0,3
2025,10,2025_10_NO_CAR,NO,00-0034981,0,0,0,0,1,2
2025,10,2025_10_NO_CAR,NO,00-0036040,0,0,0,0,1,3
2025,10,2025_10_NO_CAR,NO,00-0037239,0,0,0,1,0,7
2025,10,2025_10_NO_CAR,NO,00-0037340,0,0,0,0,0,1
2025,10,2025_10_NO_CAR,NO,00-0039424,0,0,0,0,0,3
2025,10,2025_10_NO_CAR,NO,00-0040202,0,0,4,0,0,3
2025,10,2025_10_NO_CAR,NO,00-0040743,1,0,0,0,0,0
2025,10,2025_10_NYG_CHI,CHI,00-0034827,0,0,0,0,0,4
2025,10,2025_10_NYG_CHI,CHI,00-0035208,0,0,0,0,0,4
2025,10,2025_10_NYG_CHI,CHI,00-0036275,0,1,12,0,0,8
2025,10,2025_10_NYG_CHI,CHI,00-0036290,0,0,0,0,1,1
2025,10,2025_10_NYG_CHI,CHI,00-0039918,6,0,0,0,0,0
2025,10,2025_10_NYG_CHI,CHI,00-0039919,0,0,0,2,0,8
2025,10,2025_10_NYG_CHI,CHI,00-0040126,0,0,0,0,0,4
2025,10,2025_10_NYG_CHI,CHI,00-0040236,0,0,7,0,0,1
2025,10,2025_10_NYG_CHI,CHI,00-0040735,0,0,0,0,0,3
2025,10,2025_10_NYG_CHI,NYG,00-0029263,2,0,0,0,0,0
2025,10,2025_10_NYG_CHI,NYG,00-0035250,0,2,6,0,0,3
2025,10,2025_10_NYG_CHI,NYG,00-0035535,0,0,0,0,0,4
2025,10,2025_10_NYG_CHI,NYG,00-0035645,0,0,0,2,0,0
2025,10,2025_10_NYG_CHI,NYG,00-0038115,0,0,0,1,1,0
2025,10,2025_10_NYG_CHI,NYG,00-0038117,0,0,0,0,0,11
2025,10,2025_10_NYG_CHI,NYG,00-0039384,0,0,14,0,0,2
2025,10,2025_10_NYG_CHI,NYG,00-0039847,0,0,0,1,0,7
2025,10,2025_10_NYG_CHI,NYG,00-0040691,6,0,0,0,0,0
2025,10,2025_10_PHI_GB,GB,00-0035700,0,0,21,0,1,5
2025,10,2025_10_PHI_GB,GB,00-0036264,5,0,0,0,0,0
2025,10,2025_10_PHI_GB,GB,00-0037091,0,0,0,0,0,5
2025,10,2025_10_PHI_GB,GB,00-0037816,0,0,0,0,0,4
2025,10,2025_10_PHI_GB,GB,00-0038124,0,0,0,0,0,4
2025,10,2025_10_PHI_GB,GB,00-0038393,0,0,0,0,0,8
2025,10,2025_10_PHI_GB,GB,00-0038797,0,0,1,0,0,1
2025,10,2025_10_PHI_GB,GB,00-0039144,0,0,0,0,0,3
2025,10,2025_10_PHI_GB,GB,00-0040009,0,0,0,0,0,2
2025,10,2025_10_PHI_GB,PHI,00-0034351,0,0,0,0,0,6
2025,10,2025_10_PHI_GB,PHI,00-0034844,0,0,22,0,0,3
2025,10,2025_10_PHI_GB,PHI,00-0035676,0,0,0,0,0,3
2025,10,2025_10_PHI_GB,PHI,00-0036389,5,0,0,0,0,0
2025,10,2025_10_PHI_GB,PHI,00-0036912,0,0,0,0,0,7
2025,10,2025_10_PHI_GB,PHI,00-0037086,0,0,0,0,0,1
2025,10,2025_10_PHI_GB,PHI,00-0037741,0,0,0,0,0,1
2025,10,2025_10_PHI_GB,PHI,00-0038555,0,0,3,0,0,0
2025,10,2025_10_PHI_GB,PHI,00-0039746,0,0,4,0,0,2
2025,10,2025_10_PIT_LAC,LAC,00-0030279,0,0,0,0,1,4
2025,10,2025_10_PIT_LAC,LAC,00-0034270,0,0,0,0,0,1
2025,10,2025_10_PIT_LAC,LAC,00-0036355,4,0,0,0,0,0
2025,10,2025_10_PIT_LAC,LAC,00-0036755,0,0,1,0,0,0
2025,10,2025_10_PIT_LAC,LAC,00-0037654,0,0,0,0,0,1
2025,10,2025_10_PIT_LAC,LAC,00-0038544,0,0,0,0,0,10
2025,10,2025_10_PIT_LAC,LAC,00-0038573,0,0,0,0,0,1
2025,10,2025_10_PIT_LAC,LAC,00-0039391,0,1,24,0,0,1
2025,10,2025_10_PIT_LAC,LAC,00-0039915,0,0,0,0,2,4
2025,10,2025_10_PIT_LAC,LAC,00-0040189,0,0,0,1,2,3
2025,10,2025_10_PIT_LAC,LAC,00-0040727,0,0,0,0,0,2
2025,10,2025_10_PIT_LAC,PIT,00-0033858,0,0,0,0,0,2
2025,10,2025_10_PIT_LAC,PIT,00-0035640,0,0,0,1,0,6
2025,10,2025_10_PIT_LAC,PIT,00-0036894,0,0,0,0,0,3
2025,10,2025_10_PIT_LAC,PIT,00-0036919,0,0,0,0,1,2
2025,10,2025_10_PIT_LAC,PIT,00-0037228,0,0,14,0,0,2
2025,10,2025_10_PIT_LAC,PIT,00-0037837,0,0,0,0,0,7
2025,10,2025_10_PIT_LAC,PIT,00-0038558,0,0,0,0,0,1
2025,10,2025_10_PIT_LAC,PIT,00-0039739,0,0,0,0,0,3
2025,10,2025_10_PIT_LAC,PIT,00-0040142,0,0,2,0,0,0
2025,11,2025_11_BAL_CLE,BAL,00-0030564,0,0,0,0,0,4
2025,11,2025_11_BAL_CLE,BAL,00-0032764,0,3,15,0,0,2
2025,11,2025_11_BAL_CLE,BAL,00-0034753,0,0,1,2,0,3
2025,11,2025_11_BAL_CLE,BAL,00-0034796,2,0,0,0,0,0
2025,11,2025_11_BAL_CLE,BAL,00-0036630,0,0,0,0,0,1
2025,11,2025_11_BAL_CLE,BAL,00-0037838,0,0,0,0,1,2
2025,11,2025_11_BAL_CLE,BAL,00-0038046,0,0,0,0,1,0
2025,11,2025_11_BAL_CLE,BAL,00-0038454,0,0,6,0,0,3
2025,11,2025_11_BAL_CLE,BAL,00-0039064,0,0,1,0,0,5
2025,11,2025_11_BAL_CLE,BAL,00-0039796,0,0,0,0,0,1
2025,11,2025_11_BAL_CLE,CLE,00-0033885,0,0,0,0,0,2
2025,11,2025_11_BAL_CLE,CLE,00-0036407,0,0,0,1,0,6
2025,11,2025_11_BAL_CLE,CLE,00-0037267,0,0,1,0,0,0
2025,11,2025_11_BAL_CLE,CLE,00-0038979,0,0,0,0,0,4
2025,11,2025_11_BAL_CLE,CLE,00-0039920,0,0,0,0,0,2
2025,11,2025_11_BAL_CLE,CLE,00-0040162,0,0,1,0,0,1
2025,11,2025_11_BAL_CLE,CLE,00-0040259,0,0,0,0,0,1
2025,11,2025_11_BAL_CLE,CLE,00-0040663,0,0,0,0,1,4
2025,11,2025_11_BAL_CLE,CLE,00-0040668,3,0,0,0,0,0
2025,11,2025_11_BAL_CLE,CLE,00-0040704,2,0,0,0,0,0
2025,11,2025_11_BAL_CLE,CLE,00-0040782,0,0,1,0,0,1
2025,11,2025_11_BAL_CLE,CLE,00-0040784,0,1,16,0,0,2
2025,11,2025_11_CAR_ATL,ATL,00-0029604,1,0,0,0,0,0
2025,11,2025_11_CAR_ATL,ATL,00-0034854,0,0,0,0,0,1
2025,11,2025_11_CAR_ATL,ATL,00-0035359,0,0,0,0,0,2
2025,11,2025_11_CAR_ATL,ATL,00-0036309,0,0,0,0,0,7
2025,11,2025_11_CAR_ATL,ATL,00-0036970,0,0,0,0,0,3
2025,11,2025_11_CAR_ATL,ATL,00-0037238,0,0,0,0,0,9
2025,11,2025_11_CAR_ATL,ATL,00-0037263,0,1,2,0,0,2
2025,11,2025_11_CAR_ATL,ATL,00-0038542,0,3,20,0,1,4
2025,11,2025_11_CAR_ATL,ATL,00-0039917,1,0,0,0,0,0
2025,11,2025_11_CAR_ATL,CAR,00-0036139,0,0,19,1,1,5
2025,11,2025_11_CAR_ATL,CAR,00-0036555,0,0,4,0,1,2
2025,11,2025_11_CAR_ATL,CAR,00-0037005,0,0,0,0,1,1
2025,11,2025_11_CAR_ATL,CAR,00-0038840,0,0,0,0,0,2
2025,11,2025_11_CAR_ATL,CAR,00-0039342,0,0,0,1,0,7
2025,11,2025_11_CAR_ATL,CAR,00-0039356,0,0,0,0,1,3
2025,11,2025_11_CAR_ATL,CAR,00-0039491,0,0,0,0,0,4
2025,11,2025_11_CAR_ATL,CAR,00-0040124,0,0,0,2,2,8
2025,11,2025_11_CAR_ATL,CAR,00-0040187,0,0,0,0,0,2
2025,11,2025_11_CAR_ATL,CAR,00-0040644,0,0,1,0,0,0
2025,11,2025_11_CHI_MIN,CHI,00-0034798,0,0,0,0,0,3
2025,11,2025_11_CHI_MIN,CHI,00-0034827,0,0,1,0,0,3
2025,11,2025_11_CHI_MIN,CHI,00-0035594,0,0,1,0,0,0
2025,11,2025_11_CHI_MIN,CHI,00-0036275,0,0,21,0,0,1
2025,11,2025_11_CHI_MIN,CHI,00-0036290,0,0,0,0,0,5
2025,11,2025_11_CHI_MIN,CHI,00-0039918,4,0,0,0,0,0
2025,11,2025_11_CHI_MIN,CHI,00-0039919,0,0,0,1,0,5
2025,11,2025_11_CHI_MIN,CHI,00-0040126,0,0,0,1,0,3
2025,11,2025_11_CHI_MIN,CHI,00-0040236,0,1,11,0,0,1
2025,11,2025_11_CHI_MIN,CHI,00-0040735,0,0,0,0,0,5
2025,11,2025_11_CHI_MIN,MIN,00-0030035,0,0,0,0,0,2
2025,11,2025_11_CHI_MIN,MIN,00-0033293,0,0,16,0,2,4
2025,11,2025_11_CHI_MIN,MIN,00-0035229,0,0,0,0,0,6
2025,11,2025_11_CHI_MIN,MIN,00-0035249,0,0,0,0,0,1
2025,11,2025_11_CHI_MIN,MIN,00-0036322,0,0,0,0,0,9
2025,11,2025_11_CHI_MIN,MIN,00-0037291,0,0,0,0,0,1
2025,11,2025_11_CHI_MIN,MIN,00-0037525,0,0,6,0,0,0
2025,11,2025_11_CHI_MIN,MIN,00-0038994,0,0,0,1,0,6
2025,11,2025_11_CIN_PIT,CIN,00-0034613,0,0,0,0,0,3
2025,11,2025_11_CIN_PIT,CIN,00-0035644,0,0,0,0,0,6
2025,11,2025_11_CIN_PIT,CIN,00-0036410,0,0,0,0,1,7
2025,11,2025_11_CIN_PIT,CIN,00-0036900,0,0,0,1,1,8
2025,11,2025_11_CIN_PIT,CIN,00-0038597,0,0,18,0,0,8
2025,11,2025_11_CIN_PIT,CIN,00-0038619,0,0,0,0,0,4
2025,11,2025_11_CIN_PIT,CIN,00-0039266,0,0,2,0,0,0
2025,11,2025_11_CIN_PIT,CIN,00-0040208,0,0,1,0,0,0
2025,11,2025_11_CIN_PIT,PIT,00-0023459,1,0,0,0,0,0
2025,11,2025_11_CIN_PIT,PIT,00-0033858,0,0,0,0,0,2
2025,11,2025_11_CIN_PIT,PIT,00-0035640,0,0,0,0,0,8
2025,11,2025_11_CIN_PIT,PIT,00-0036894,0,0,0,0,0,1
2025,11,2025_11_CIN_PIT,PIT,00-0036919,0,0,9,1,2,5
2025,11,2025_11_CIN_PIT,PIT,00-0037228,0,0,10,0,0,2
2025,11,2025_11_CIN_PIT,PIT,00-0037304,0,0,2,0,0,0
2025,11,2025_11_CIN_PIT,PIT,00-0037837,0,0,0,0,0,1
2025,11,2025_11_CIN_PIT,PIT,00-0038558,0,0,0,0,0,5
2025,11,2025_11_CIN_PIT,PIT,00-0039739,0,0,0,0,1,1
2025,11,2025_11_CIN_PIT,PIT,00-0040142,0,0,5,0,0,0
2025,11,2025_11_DAL_LV,DAL,00-0036358,0,0,0,1,2,4
2025,11,2025_11_DAL_LV,DAL,00-0036997,0,1,21,0,1,0
2025,11,2025_11_DAL_LV,DAL,00-0037247,0,0,0,1,1,9
2025,11,2025_11_DAL_LV,DAL,00-0037563,0,1,3,0,0,0
2025,11,2025_11_DAL_LV,DAL,00-0037666,0,0,0,0,0,1
2025,11,2025_11_DAL_LV,DAL,00-0037801,0,0,0,0,0,2
2025,11,2025_11_DAL_LV,DAL,00-0038041,0,0,0,1,1,3
2025,11,2025_11_DAL_LV,DAL,00-0038738,0,0,1,0,1,2
2025,11,2025_11_DAL_LV,DAL,00-0039410,0,0,0,1,0,0
2025,11,2025_11_DAL_LV,DAL,00-0039530,0,0,0,0,1,0
2025,11,2025_11_DAL_LV,LV,00-0030565,3,0,0,0,0,0
2025,11,2025_11_DAL_LV,LV,00-0031687,0,0,2,0,0,2
2025,11,2025_11_DAL_LV,LV,00-0032211,0,0,0,0,0,3
2025,11,2025_11_DAL_LV,LV,00-0034365,0,0,0,0,0,1
2025,11,2025_11_DAL_LV,LV,00-0038563,0,0,0,1,1,6
2025,11,2025_11_DAL_LV,LV,00-0039066,0,0,0,0,0,4
2025,11,2025_11_DAL_LV,LV,00-0039338,0,0,0,1,1,10
2025,11,2025_11_DAL_LV,LV,00-0040122,0,0,6,0,1,7
2025,11,2025_11_DAL_LV,LV,00-0040729,0,0,0,0,0,1
2025,11,2025_11_DET_PHI,DET,00-0035685,0,0,6,0,0,1
2025,11,2025_11_DET_PHI,DET,00-0036672,0,0,1,0,0,0
2025,11,2025_11_DET_PHI,DET,00-0036754,0,0,0,0,0,7
2025,11,2025_11_DET_PHI,DET,00-0036963,0,0,0,1,0,11
2025,11,2025_11_DET_PHI,DET,00-0037240,0,0,1,0,1,6
2025,11,2025_11_DET_PHI,DET,00-0039139,0,1,11,0,0,8
2025,11,2025_11_DET_PHI,DET,00-0040669,0,0,0,0,0,1
2025,11,2025_11_DET_PHI,PHI,00-0034351,0,0,0,0,0,5
2025,11,2025_11_DET_PHI,PHI,00-0034844,0,1,25,0,0,2
2025,11,2025_11_DET_PHI,PHI,00-0035676,0,0,0,0,3,8
2025,11,2025_11_DET_PHI,PHI,00-0036389,9,0,0,0,0,0
2025,11,2025_11_DET_PHI,PHI,00-0036876,0,0,0,0,0,2
2025,11,2025_11_DET_PHI,PHI,00-0036912,0,0,0,0,0,5
2025,11,2025_11_DET_PHI,PHI,00-0037741,0,0,0,0,0,2
2025,11,2025_11_DET_PHI,PHI,00-0038555,0,0,4,0,0,0
2025,11,2025_11_GB_NYG,GB,00-0035700,0,2,5,0,0,1
2025,11,2025_11_GB_NYG,GB,00-0036264,2,0,0,0,0,0
2025,11,2025_11_GB_NYG,GB,00-0037091,0,0,1,0,0,0
2025,11,2025_11_GB_NYG,GB,00-0037306,0,0,0,0,1,0
2025,11,2025_11_GB_NYG,GB,00-0037816,0,0,0,0,0,8
2025,11,2025_11_GB_NYG,GB,00-0038124,0,0,0,2,0,3
2025,11,2025_11_GB_NYG,GB,00-0038128,1,0,0,0,0,0
2025,11,2025_11_GB_NYG,GB,00-0038393,0,0,0,0,0,2
2025,11,2025_11_GB_NYG,GB,00-0038589,0,0,0,1,0,0
2025,11,2025_11_GB_NYG,GB,00-0038685,0,0,1,0,0,0
2025,11,2025_11_GB_NYG,GB,00-0038797,0,1,10,0,0,1
2025,11,2025_11_GB_NYG,GB,00-0039144,0,0,0,0,0,2
2025,11,2025_11_GB_NYG,GB,00-0040009,0,0,0,0,0,1
2025,11,2025_11_GB_NYG,GB,00-0040667,0,0,0,0,0,3
2025,11,2025_11_GB_NYG,NYG,00-0031503,2,0,0,0,0,0
2025,11,2025_11_GB_NYG,NYG,00-0035250,0,4,12,0,1,0
2025,11,2025_11_GB_NYG,NYG,00-0036165,0,0,0,0,0,6
2025,11,2025_11_GB_NYG,NYG,00-0038115,0,0,0,0,0,1
2025,11,2025_11_GB_NYG,NYG,00-0038117,0,0,0,1,0,8
2025,11,2025_11_GB_NYG,NYG,00-0038938,0,0,0,1,0,3
2025,11,2025_11_GB_NYG,NYG,00-0039384,0,0,19,0,0,4
2025,11,2025_11_GB_NYG,NYG,00-0039847,0,0,0,0,0,4
2025,11,2025_11_HOU_TEN,HOU,00-0033854,0,0,0,0,0,1
2025,11,2025_11_HOU_TEN,HOU,00-0034383,0,0,0,0,1,8
2025,11,2025_11_HOU_TEN,HOU,00-0034775,0,0,0,1,1,2
2025,11,2025_11_HOU_TEN,HOU,00-0034791,0,0,3,0,0,2
2025,11,2025_11_HOU_TEN,HOU,00-0036554,0,0,0,1,0,9
2025,11,2025_11_HOU_TEN,HOU,00-0036898,2,0,0,0,0,0
2025,11,2025_11_HOU_TEN,HOU,00-0038618,0,0,0,0,0,5
2025,11,2025_11_HOU_TEN,HOU,00-0040130,0,0,0,0,0,7
2025,11,2025_11_HOU_TEN,HOU,00-0040138,0,0,0,0,0,1
2025,11,2025_11_HOU_TEN,HOU,00-0040583,0,1,17,0,0,1
2025,11,2025_11_HOU_TEN,TEN,00-0034837,0,0,0,0,0,1
2025,11,2025_11_HOU_TEN,TEN,00-0035261,0,0,10,0,0,3
2025,11,2025_11_HOU_TEN,TEN,00-0036176,0,0,0,0,0,3
2025,11,2025_11_HOU_TEN,TEN,00-0036415,0,0,0,0,1,6
2025,11,2025_11_HOU_TEN,TEN,00-0037809,0,0,0,0,0,3
2025,11,2025_11_HOU_TEN,TEN,00-0039032,0,0,4,0,0,5
2025,11,2025_11_HOU_TEN,TEN,00-0040170,0,0,0,0,0,6
2025,11,2025_11_HOU_TEN,TEN,00-0040584,0,0,0,0,0,5
2025,11,2025_11_HOU_TEN,TEN,00-0040676,3,0,0,0,0,0
2025,11,2025_11_HOU_TEN,TEN,00-0040705,0,0,0,0,0,3
2025,11,2025_11_KC_DEN,DEN,00-0033881,0,0,0,0,1,4
2025,11,2025_11_KC_DEN,DEN,00-0034348,0,0,0,0,2,6
2025,11,2025_11_KC_DEN,DEN,00-0036422,0,0,0,0,0,1
2025,11,2025_11_KC_DEN,DEN,00-0036727,0,0,0,0,0,2
2025,11,2025_11_KC_DEN,DEN,00-0037085,0,0,0,0,1,0
2025,11,2025_11_KC_DEN,DEN,00-0038794,0,1,5,0,0,1
2025,11,2025_11_KC_DEN,DEN,00-0038976,0,0,1,0,0,0
2025,11,2025_11_KC_DEN,DEN,00-0039732,2,0,0,0,1,0
2025,11,2025_11_KC_DEN,DEN,00-0039868,0,0,0,0,0,8
2025,11,2025_11_KC_DEN,DEN,00-0040134,0,0,0,0,1,5
2025,11,2025_11_KC_DEN,DEN,00-0040730,0,0,11,0,1,2
2025,11,2025_11_KC_DEN,KC,00-0030506,0,0,0,0,0,13
2025,11,2025_11_KC_DEN,KC,00-0033757,0,0,0,0,0,1
2025,11,2025_11_KC_DEN,KC,00-0033873,1,0,0,0,0,0
2025,11,2025_11_KC_DEN,KC,00-0033923,0,1,12,0,0,2
2025,11,2025_11_KC_DEN,KC,00-0035662,0,0,0,0,0,4
2025,11,2025_11_KC_DEN,KC,00-0036567,0,0,0,0,0,1
2025,11,2025_11_KC_DEN,KC,00-0036637,0,0,0,0,0,3
2025,11,2025_11_KC_DEN,KC,00-0038104,0,0,0,0,0,2
2025,11,2025_11_KC_DEN,KC,00-0039067,0,0,0,0,3,6
2025,11,2025_11_KC_DEN,KC,00-0039894,0,0,0,0,0,5
2025,11,2025_11_KC_DEN,KC,00-0040078,0,0,0,0,2,1
2025,11,2025_11_LAC_JAX,JAX,00-0033246,0,0,0,0,1,2
2025,11,2025_11_LAC_JAX,JAX,00-0033375,0,0,0,1,1,2
2025,11,2025_11_LAC_JAX,JAX,00-0034960,0,0,0,0,1,5
2025,11,2025_11_LAC_JAX,JAX,00-0036590,0,0,0,0,0,3
2025,11,2025_11_LAC_JAX,JAX,00-0036626,0,0,0,0,0,1
2025,11,2025_11_LAC_JAX,JAX,00-0036841,0,0,0,0,0,1
2025,11,2025_11_LAC_JAX,JAX,00-0036971,5,0,0,0,0,0
2025,11,2025_11_LAC_JAX,JAX,00-0036973,0,3,16,0,0,2
2025,11,2025_11_LAC_JAX,JAX,00-0038606,0,0,0,0,0,2
2025,11,2025_11_LAC_JAX,JAX,00-0040238,0,0,8,0,0,0
2025,11,2025_11_LAC_JAX,JAX,00-0040719,0,1,14,0,0,0
2025,11,2025_11_LAC_JAX,LAC,00-0030279,0,0,0,0,0,6
2025,11,2025_11_LAC_JAX,LAC,00-0035291,0,0,3,0,0,1
2025,11,2025_11_LAC_JAX,LAC,00-0036355,3,0,0,0,0,0
2025,11,2025_11_LAC_JAX,LAC,00-0037012,3,0,0,0,0,0
2025,11,2025_11_LAC_JAX,LAC,00-0038544,0,0,0,0,1,2
2025,11,2025_11_LAC_JAX,LAC,00-0038573,0,0,0,0,0,1
2025,11,2025_11_LAC_JAX,LAC,00-0039391,0,0,5,0,0,2
2025,11,2025_11_LAC_JAX,LAC,00-0039915,0,0,0,0,0,4
2025,11,2025_11_LAC_JAX,LAC,00-0040039,0,0,2,0,0,1
2025,11,2025_11_LAC_JAX,LAC,00-0040189,0,0,0,0,0,5
2025,11,2025_11_LAC_JAX,LAC,00-0040727,0,0,0,0,0,1
2025,11,2025_11_NYJ_NE,NE,00-0031588,0,0,0,0,0,11
2025,11,2025_11_NYJ_NE,NE,00-0033090,0,0,0,1,0,5
2025,11,2025_11_NYJ_NE,NE,00-0033555,0,0,0,0,0,5
2025,11,2025_11_NYJ_NE,NE,00-0035628,0,0,3,0,0,0
2025,11,2025_11_NYJ_NE,NE,00-0038621,0,0,1,0,0,3
2025,11,2025_11_NYJ_NE,NE,00-0039851,2,0,0,0,0,0
2025,11,2025_11_NYJ_NE,NE,00-0040131,0,0,0,0,0,3
2025,11,2025_11_NYJ_NE,NE,00-0040734,0,0,19,1,0,4
2025,11,2025_11_NYJ_NE,NYJ,00-0036945,11,0,0,0,1,0
2025,11,2025_11_NYJ_NE,NYJ,00-0037614,0,0,0,0,0,3
2025,11,2025_11_NYJ_NE,NYJ,00-0037805,0,0,0,0,1,4
2025,11,2025_11_NYJ_NE,NYJ,00-0038120,0,0,14,0,0,2
2025,11,2025_11_NYJ_NE,NYJ,00-0039451,0,0,1,0,0,4
2025,11,2025_11_NYJ_NE,NYJ,00-0039798,0,0,2,0,0,1
2025,11,2025_11_NYJ_NE,NYJ,00-0039890,0,0,0,0,1,5
2025,11,2025_11_NYJ_NE,NYJ,00-0040736,0,0,0,0,0,4
2025,11,2025_11_SEA_LA,LA,00-0031381,0,0,0,2,0,6
2025,11,2025_11_SEA_LA,LA,00-0033110,0,0,0,0,1,1
2025,11,2025_11_SEA_LA,LA,00-0036244,0,0,0,0,1,1
2025,11,2025_11_SEA_LA,LA,00-0037840,0,1,11,0,2,0
2025,11,2025_11_SEA_LA,LA,00-0038359,0,0,0,0,0,2
2025,11,2025_11_SEA_LA,LA,00-0039075,0,0,2,0,0,8
2025,11,2025_11_SEA_LA,LA,00-0039738,0,3,5,0,0,2
2025,11,2025_11_SEA_LA,LA,00-0039751,0,0,0,0,0,1
2025,11,2025_11_SEA_LA,SEA,00-0033908,0,0,0,0,1,6
2025,11,2025_11_SEA_LA,SEA,00-0034869,2,0,0,0,0,0
2025,11,2025_11_SEA_LA,SEA,00-0037545,0,0,1,0,0,5
