team,week,gsis_id,slot
TEN,5,00-0035261,RB1
TEN,5,00-0039032,RB2
TEN,6,00-0035261,RB1
TEN,6,00-0039032,RB2
TEN,7,00-0035261,RB1
TEN,7,00-0039032,RB2
TEN,8,00-0035261,RB1
TEN,8,00-0037594,RB2
TEN,9,00-0035261,RB1
TEN,9,00-0037594,RB2
TEN,10,00-0035261,RB1
TEN,10,00-0037594,RB2
TEN,11,00-0035261,RB1
TEN,11,00-0037594,RB2
TEN,12,00-0035261,RB1
TEN,12,00-0037594,RB2
TEN,13,00-0035261,RB1
TEN,13,00-0037594,RB2
TEN,14,00-0035261,RB1
TEN,14,00-0037594,RB2
TEN,15,00-0035261,RB1
TEN,15,00-0037594,RB2
TEN,16,00-0035261,RB1
TEN,16,00-0037594,RB2
TEN,17,00-0035261,RB1
TEN,17,00-0039032,RB2
TEN,18,00-0035261,RB1
TEN,18,00-0039032,RB2
TEN,19,00-0035261,RB1
TEN,19,00-0039032,RB2
WAS,1,00-0037746,RB1
WAS,1,00-0033699,RB2
WAS,2,00-0037746,RB1
WAS,2,00-0033699,RB2
WAS,3,00-0037746,RB1
WAS,3,00-0033699,RB2
WAS,4,00-0037746,RB1
WAS,4,00-0033699,RB2
WAS,5,00-0037746,RB1
WAS,5,00-0033699,RB2
WAS,6,00-0037746,RB1
WAS,6,00-0033699,RB2
WAS,7,00-0037746,RB1
WAS,7,00-0033699,RB2
WAS,8,00-0037746,RB1
WAS,8,00-0033699,RB2
WAS,9,00-0037746,RB1
WAS,9,00-0033699,RB2
WAS,10,00-0037746,RB1
WAS,10,00-0033699,RB2
WAS,11,00-0037746,RB1
WAS,11,00-0033699,RB2
WAS,12,00-0037746,RB1
WAS,12,00-0033699,RB2
WAS,13,00-0037746,RB1
WAS,13,00-0033699,RB2
WAS,14,00-0037746,RB1
WAS,14,00-0033955,RB2
WAS,15,00-0037746,RB1
WAS,15,00-0033955,RB2
WAS,16,00-0037746,RB1
WAS,16,00-0033955,RB2
WAS,17,00-0037746,RB1
WAS,17,00-0033955,RB2
WAS,18,00-0037746,RB1
WAS,18,00-0033955,RB2
WAS,19,00-0037746,RB1
WAS,19,00-0033955,RB2
WAS,20,00-0037746,RB1
WAS,20,00-0033955,RB2
WAS,21,00-0037746,RB1
WAS,21,00-0033955,RB2
ARI,1,00-0039849,WR1
ARI,1,00-0035500,WR2
ARI,1,00-0038559,WR3
ARI,2,00-0039849,WR1
ARI,2,00-0035500,WR2
ARI,2,00-0038559,WR3
ARI,3,00-0039849,WR1
ARI,3,00-0035500,WR2
ARI,3,00-0038559,WR3
ARI,4,00-0038559,WR1
ARI,4,00-0039849,WR2
ARI,4,00-0035500,WR3
ARI,5,00-0038559,WR1
ARI,5,00-0039849,WR2
ARI,5,00-0035500,WR3
ARI,6,00-0039849,WR1
ARI,6,00-0035500,WR2
ARI,6,00-0038559,WR3
ARI,7,00-0035500,WR1
ARI,7,00-0039849,WR2
ARI,7,00-0038559,WR3
ARI,8,00-0035500,WR1
ARI,8,00-0038559,WR2
ARI,8,00-0039849,WR3
ARI,9,00-0038559,WR1
ARI,9,00-0039849,WR2
ARI,9,00-0035500,WR3
ARI,10,00-0038559,WR1
ARI,10,00-0039849,WR2
ARI,10,00-0035500,WR3
ARI,11,00-0035500,WR1
ARI,11,00-0039849,WR2
ARI,11,00-0038559,WR3
ARI,12,00-0038559,WR1
ARI,12,00-0039849,WR2
ARI,12,00-0035500,WR3
ARI,13,00-0038559,WR1
ARI,13,00-0035500,WR2
ARI,13,00-0039849,WR3
ARI,14,00-0038559,WR1
ARI,14,00-0039849,WR2
ARI,14,00-0035500,WR3
ARI,15,00-0038559,WR1
ARI,15,00-0039849,WR2
ARI,15,00-0035500,WR3
ARI,16,00-0035500,WR1
ARI,16,00-0038559,WR2
ARI,16,00-0039849,WR3
ARI,17,00-0038559,WR1
ARI,17,00-0039849,WR2
ARI,17,00-0035500,WR3
ARI,18,00-0039849,WR1
ARI,18,00-0035500,WR2
ARI,18,00-0038559,WR3
ARI,19,00-0035500,WR1
ARI,19,00-0039849,WR2
ARI,19,00-0038559,WR3
ATL,1,00-0037238,WR1
ATL,1,00-0036309,WR2
ATL,1,00-0034407,WR3
ATL,2,00-0037238,WR1
ATL,2,00-0036309,WR2
ATL,2,00-0034407,WR3
ATL,3,00-0036309,WR1
ATL,3,00-0037238,WR2
ATL,3,00-0034407,WR3
ATL,4,00-0036309,WR1
ATL,4,00-0034407,WR2
ATL,4,00-0037238,WR3
ATL,5,00-0034407,WR1
ATL,5,00-0037238,WR2
ATL,5,00-0036309,WR3
ATL,6,00-0036309,WR1
ATL,6,00-0037238,WR2
ATL,6,00-0034407,WR3
ATL,7,00-0036309,WR1
ATL,7,00-0037238,WR2
ATL,7,00-0034407,WR3
ATL,8,00-0036309,WR1
ATL,8,00-0034407,WR2
ATL,8,00-0037238,WR3
ATL,9,00-0034407,WR1
ATL,9,00-0036309,WR2
ATL,9,00-0037238,WR3
ATL,10,00-0037238,WR1
ATL,10,00-0036309,WR2
ATL,10,00-0034407,WR3
ATL,11,00-0036309,WR1
ATL,11,00-0037238,WR2
ATL,11,00-0034407,WR3
ATL,12,00-0036309,WR1
ATL,12,00-0034407,WR2
ATL,12,00-0037238,WR3
ATL,13,00-0036309,WR1
ATL,13,00-0037238,WR2
ATL,13,00-0034407,WR3
ATL,14,00-0037238,WR1
ATL,14,00-0034407,WR2
ATL,14,00-0036309,WR3
ATL,15,00-0037238,WR1
ATL,15,00-0034407,WR2
ATL,15,00-0036309,WR3
ATL,16,00-0037238,WR1
ATL,16,00-0034407,WR2
ATL,16,00-0036309,WR3
ATL,17,00-0034407,WR1
ATL,17,00-0036309,WR2
ATL,17,00-0037238,WR3
ATL,18,00-0034407,WR1
ATL,18,00-0037238,WR2
ATL,18,00-0036309,WR3
ATL,19,00-0036309,WR1
ATL,19,00-0037238,WR2
ATL,19,00-0034407,WR3
BAL,1,00-0039064,WR1
BAL,1,00-0036550,WR2
BAL,1,00-0036630,WR3
BAL,2,00-0039064,WR1
BAL,2,00-0036550,WR2
BAL,2,00-0036630,WR3
BAL,3,00-0036550,WR1
BAL,3,00-0039064,WR2
BAL,3,00-0031549,WR3
BAL,4,00-0039064,WR1
BAL,4,00-0036550,WR2
BAL,4,00-0031549,WR3
BAL,5,00-0039064,WR1
BAL,5,00-0036550,WR2
BAL,5,00-0036630,WR3
BAL,6,00-0039064,WR1
BAL,6,00-0036550,WR2
BAL,6,00-0031549,WR3
BAL,7,00-0036550,WR1
BAL,7,00-0039064,WR2
BAL,7,00-0031549,WR3
BAL,8,00-0039064,WR1
BAL,8,00-0036550,WR2
BAL,8,00-0036630,WR3
BAL,9,00-0039064,WR1
BAL,9,00-0036550,WR2
BAL,9,00-0031549,WR3
BAL,10,00-0039064,WR1
BAL,10,00-0036550,WR2
BAL,10,00-0036630,WR3
BAL,11,00-0039064,WR1
BAL,11,00-0036550,WR2
BAL,11,00-0036630,WR3
BAL,12,00-0039064,WR1
BAL,12,00-0036550,WR2
BAL,12,00-0031549,WR3
BAL,13,00-0036550,WR1
BAL,13,00-0039064,WR2
BAL,13,00-0036630,WR3
BAL,14,00-0036550,WR1
BAL,14,00-0039064,WR2
BAL,14,00-0036630,WR3
BAL,15,00-0039064,WR1
BAL,15,00-0036550,WR2
BAL,15,00-0036630,WR3
BAL,16,00-0036550,WR1
BAL,16,00-0039064,WR2
BAL,16,00-0036630,WR3
BAL,17,00-0039064,WR1
BAL,17,00-0036550,WR2
BAL,17,00-0031549,WR3
BAL,18,00-0039064,WR1
BAL,18,00-0036550,WR2
BAL,18,00-0031549,WR3
BAL,19,00-0039064,WR1
BAL,19,00-0036550,WR2
BAL,19,00-0031549,WR3
BAL,20,00-0039064,WR1
BAL,20,00-0036550,WR2
BAL,20,00-0036630,WR3
BAL,21,00-0039064,WR1
BAL,21,00-0036550,WR2
BAL,21,00-0031549,WR3
BUF,1,00-0033282,WR1
BUF,1,00-0033555,WR2
BUF,1,00-0037261,WR3
BUF,2,00-0037261,WR1
BUF,2,00-0033282,WR2
BUF,2,00-0033555,WR3
BUF,3,00-0033282,WR1
BUF,3,00-0033555,WR2
BUF,3,00-0037261,WR3
BUF,4,00-0037261,WR1
BUF,4,00-0033555,WR2
BUF,4,00-0033282,WR3
BUF,5,00-0033555,WR1
BUF,5,00-0033282,WR2
BUF,5,00-0037261,WR3
BUF,6,00-0033282,WR1
BUF,6,00-0037261,WR2
BUF,6,00-0033555,WR3
BUF,7,00-0033555,WR1
BUF,7,00-0037261,WR2
BUF,7,00-0039901,WR3
BUF,8,00-0033555,WR1
BUF,8,00-0039901,WR2
BUF,8,00-0037261,WR3
BUF,9,00-0033555,WR1
BUF,9,00-0037261,WR2
BUF,9,00-0039901,WR3
BUF,10,00-0033555,WR1
BUF,10,00-0037261,WR2
BUF,10,00-0039901,WR3
BUF,11,00-0033555,WR1
BUF,11,00-0039901,WR2
BUF,11,00-0037261,WR3
BUF,12,00-0039901,WR1
BUF,12,00-0033555,WR2
BUF,12,00-0037261,WR3
BUF,13,00-0037261,WR1
BUF,13,00-0033555,WR2
BUF,13,00-0039901,WR3
BUF,14,00-0037261,WR1
BUF,14,00-0039901,WR2
BUF,14,00-0033555,WR3
BUF,15,00-0033555,WR1
BUF,15,00-0039901,WR2
BUF,15,00-0037261,WR3
BUF,16,00-0039901,WR1
BUF,16,00-0037261,WR2
BUF,16,00-0033555,WR3
BUF,17,00-0039901,WR1
BUF,17,00-0033555,WR2
BUF,17,00-0037261,WR3
BUF,18,00-0039901,WR1
BUF,18,00-0033555,WR2
BUF,18,00-0037261,WR3
BUF,19,00-0039901,WR1
BUF,19,00-0037261,WR2
BUF,19,00-0033555,WR3
BUF,20,00-0039901,WR1
BUF,20,00-0037261,WR2
BUF,20,00-0033555,WR3
BUF,21,00-0039901,WR1
BUF,21,00-0037261,WR2
BUF,21,00-0033555,WR3
CAR,1,00-0030035,WR1
CAR,1,00-0035216,WR2
CAR,1,00-0039062,WR3
CAR,2,00-0035216,WR1
CAR,2,00-0030035,WR2
CAR,2,00-0039062,WR3
CAR,3,00-0030035,WR1
CAR,3,00-0035216,WR2
CAR,3,00-0039342,WR3
CAR,4,00-0035216,WR1
CAR,4,00-0030035,WR2
CAR,4,00-0039342,WR3
CAR,5,00-0035216,WR1
CAR,5,00-0039062,WR2
CAR,5,00-0039342,WR3
CAR,6,00-0039062,WR1
CAR,6,00-0035216,WR2
CAR,6,00-0033589,WR3
CAR,7,00-0035216,WR1
CAR,7,00-0039062,WR2
CAR,7,00-0039342,WR3
CAR,8,00-0039062,WR1
CAR,8,00-0035216,WR2
CAR,8,00-0039342,WR3
CAR,9,00-0039062,WR1
CAR,9,00-0035216,WR2
CAR,9,00-0039342,WR3
CAR,10,00-0039062,WR1
CAR,10,00-0039342,WR2
CAR,10,00-0033589,WR3
CAR,11,00-0039342,WR1
CAR,11,00-0033589,WR2
CAR,11,00-0039491,WR3
CAR,12,00-0039342,WR1
CAR,12,00-0033589,WR2
CAR,12,00-0039491,WR3
CAR,13,00-0033589,WR1
CAR,13,00-0039342,WR2
CAR,13,00-0039491,WR3
CAR,14,00-0039342,WR1
CAR,14,00-0033589,WR2
CAR,14,00-0039491,WR3
CAR,15,00-0039342,WR1
CAR,15,00-0033589,WR2
CAR,15,00-0039491,WR3
CAR,16,00-0039342,WR1
CAR,16,00-0033589,WR2
CAR,16,00-0039491,WR3
CAR,17,00-0033589,WR1
CAR,17,00-0039342,WR2
CAR,17,00-0039491,WR3
CAR,18,00-0039342,WR1
CAR,18,00-0033589,WR2
CAR,18,00-0039491,WR3
CAR,19,00-0030035,WR1
CAR,19,00-0039342,WR2
CAR,19,00-0039491,WR3
CHI,1,00-0034827,WR1
CHI,1,00-0030279,WR2
CHI,1,00-0038941,WR3
CHI,2,00-0034827,WR1
CHI,2,00-0030279,WR2
CHI,2,00-0038941,WR3
CHI,3,00-0030279,WR1
CHI,3,00-0034827,WR2
CHI,3,00-0038941,WR3
CHI,4,00-0034827,WR1
CHI,4,00-0039919,WR2
CHI,4,00-0038941,WR3
CHI,5,00-0030279,WR1
CHI,5,00-0034827,WR2
CHI,5,00-0038941,WR3
CHI,6,00-0030279,WR1
CHI,6,00-0034827,WR2
CHI,6,00-0038941,WR3
CHI,7,00-0030279,WR1
CHI,7,00-0034827,WR2
CHI,7,00-0038941,WR3
CHI,8,00-0034827,WR1
CHI,8,00-0030279,WR2
CHI,8,00-0038941,WR3
CHI,9,00-0034827,WR1
CHI,9,00-0030279,WR2
CHI,9,00-0038941,WR3
CHI,10,00-0034827,WR1
CHI,10,00-0039919,WR2
CHI,10,00-0030279,WR3
CHI,11,00-0034827,WR1
CHI,11,00-0039919,WR2
CHI,11,00-0030279,WR3
CHI,12,00-0039919,WR1
CHI,12,00-0030279,WR2
CHI,12,00-0034827,WR3
CHI,13,00-0039919,WR1
CHI,13,00-0034827,WR2
CHI,13,00-0030279,WR3
CHI,14,00-0034827,WR1
CHI,14,00-0039919,WR2
CHI,14,00-0030279,WR3
CHI,15,00-0034827,WR1
CHI,15,00-0039919,WR2
CHI,15,00-0030279,WR3
CHI,16,00-0030279,WR1
CHI,16,00-0039919,WR2
CHI,16,00-0034827,WR3
CHI,17,00-0030279,WR1
CHI,17,00-0039919,WR2
CHI,17,00-0034827,WR3
CHI,18,00-0034827,WR1
CHI,18,00-0039919,WR2
CHI,18,00-0030279,WR3
CHI,19,00-0039919,WR1
CHI,19,00-0034827,WR2
CHI,19,00-0030279,WR3
CIN,1,00-0038619,WR1
CIN,1,00-0036410,WR2
CIN,1,00-0036900,WR3
CIN,2,00-0038619,WR1
CIN,2,00-0036410,WR2
CIN,2,00-0036900,WR3
CIN,3,00-0038619,WR1
CIN,3,00-0036900,WR2
CIN,3,00-0036410,WR3
CIN,4,00-0038619,WR1
CIN,4,00-0036900,WR2
CIN,4,00-0036410,WR3
CIN,5,00-0036900,WR1
CIN,5,00-0038619,WR2
CIN,5,00-0036410,WR3
CIN,6,00-0036410,WR1
CIN,6,00-0038619,WR2
CIN,6,00-0036900,WR3
CIN,7,00-0036900,WR1
CIN,7,00-0036410,WR2
CIN,7,00-0038619,WR3
CIN,8,00-0038619,WR1
CIN,8,00-0036410,WR2
CIN,8,00-0036900,WR3
CIN,9,00-0036900,WR1
CIN,9,00-0038619,WR2
CIN,9,00-0036410,WR3
CIN,10,00-0038619,WR1
CIN,10,00-0036410,WR2
CIN,10,00-0036900,WR3
CIN,11,00-0038619,WR1
CIN,11,00-0036410,WR2
CIN,11,00-0036900,WR3
CIN,12,00-0038619,WR1
CIN,12,00-0036900,WR2
CIN,12,00-0036410,WR3
CIN,13,00-0038619,WR1
CIN,13,00-0036410,WR2
CIN,13,00-0036900,WR3
CIN,14,00-0036900,WR1
CIN,14,00-0038619,WR2
CIN,14,00-0036410,WR3
CIN,15,00-0038619,WR1
CIN,15,00-0036410,WR2
CIN,15,00-0036900,WR3
CIN,16,00-0038619,WR1
CIN,16,00-0036410,WR2
CIN,16,00-0036900,WR3
CIN,17,00-0036900,WR1
CIN,17,00-0038619,WR2
CIN,17,00-0036410,WR3
CIN,18,00-0036900,WR1
CIN,18,00-0038619,WR2
CIN,18,00-0036410,WR3
CIN,19,00-0036900,WR1
CIN,19,00-0038619,WR2
CIN,19,00-0036410,WR3
CLE,1,00-0031544,WR1
CLE,1,00-0036980,WR2
CLE,1,00-0036407,WR3
CLE,2,00-0031544,WR1
CLE,2,00-0036980,WR2
CLE,2,00-0036407,WR3
CLE,3,00-0036407,WR1
CLE,3,00-0031544,WR2
CLE,3,00-0036980,WR3
CLE,4,00-0036980,WR1
CLE,4,00-0031544,WR2
CLE,4,00-0036407,WR3
CLE,5,00-0036407,WR1
CLE,5,00-0031544,WR2
CLE,5,00-0036980,WR3
CLE,6,00-0036407,WR1
CLE,6,00-0031544,WR2
CLE,6,00-0036980,WR3
CLE,7,00-0036407,WR1
CLE,7,00-0031544,WR2
CLE,7,00-0036980,WR3
CLE,8,00-0036980,WR1
CLE,8,00-0036407,WR2
CLE,8,00-0039379,WR3
CLE,9,00-0036407,WR1
CLE,9,00-0036980,WR2
CLE,9,00-0039379,WR3
CLE,10,00-0036407,WR1
CLE,10,00-0036980,WR2
CLE,10,00-0039379,WR3
CLE,11,00-0038979,WR1
CLE,11,00-0036980,WR2
CLE,11,00-0036407,WR3
CLE,12,00-0036980,WR1
CLE,12,00-0036407,WR2
CLE,12,00-0038979,WR3
CLE,13,00-0036980,WR1
CLE,13,00-0036407,WR2
CLE,13,00-0038979,WR3
CLE,14,00-0036407,WR1
CLE,14,00-0038979,WR2
CLE,14,00-0036980,WR3
CLE,15,00-0036913,WR1
CLE,15,00-0036407,WR2
CLE,15,00-0036980,WR3
CLE,16,00-0036980,WR1
CLE,16,00-0036407,WR2
CLE,16,00-0037300,WR3
CLE,17,00-0036407,WR1
CLE,17,00-0036980,WR2
CLE,17,00-0037300,WR3
CLE,18,00-0036407,WR1
CLE,18,00-0036980,WR2
CLE,18,00-0037300,WR3
CLE,19,00-0036980,WR1
CLE,19,00-0036407,WR2
CLE,19,00-0037300,WR3
DAL,1,00-0036358,WR1
DAL,1,00-0037666,WR2
DAL,1,00-0031236,WR3
DAL,2,00-0036358,WR1
DAL,2,00-0031236,WR2
DAL,2,00-0037666,WR3
DAL,3,00-0031236,WR1
DAL,3,00-0037666,WR2
DAL,3,00-0036358,WR3
DAL,4,00-0036358,WR1
DAL,4,00-0031236,WR2
DAL,4,00-0037666,WR3
DAL,5,00-0037666,WR1
DAL,5,00-0031236,WR2
DAL,5,00-0036358,WR3
DAL,6,00-0036358,WR1
DAL,6,00-0037666,WR2
DAL,6,00-0038640,WR3
DAL,7,00-0037666,WR1
DAL,7,00-0036358,WR2
DAL,7,00-0039410,WR3
DAL,8,00-0037666,WR1
DAL,8,00-0036358,WR2
DAL,8,00-0037801,WR3
DAL,9,00-0037666,WR1
DAL,9,00-0036358,WR2
DAL,9,00-0037801,WR3
DAL,10,00-0036358,WR1
DAL,10,00-0037801,WR2
DAL,10,00-0037666,WR3
DAL,11,00-0037801,WR1
DAL,11,00-0036358,WR2
DAL,11,00-0037666,WR3
DAL,12,00-0037801,WR1
DAL,12,00-0036358,WR2
DAL,12,00-0037666,WR3
DAL,13,00-0037666,WR1
DAL,13,00-0037801,WR2
DAL,13,00-0036358,WR3
DAL,14,00-0037666,WR1
DAL,14,00-0037801,WR2
DAL,14,00-0036358,WR3
DAL,15,00-0037666,WR1
DAL,15,00-0036358,WR2
DAL,15,00-0037801,WR3
DAL,16,00-0037666,WR1
DAL,16,00-0036358,WR2
DAL,16,00-0037801,WR3
DAL,17,00-0037801,WR1
DAL,17,00-0037666,WR2
DAL,17,00-0036358,WR3
DAL,18,00-0037801,WR1
DAL,18,00-0037666,WR2
DAL,18,00-0038640,WR3
DAL,19,00-0037801,WR1
DAL,19,00-0037666,WR2
DAL,19,00-0039062,WR3
DEN,1,00-0033943,WR1
DEN,1,00-0034348,WR2
DEN,1,00-0038976,WR3
DEN,2,00-0033943,WR1
DEN,2,00-0034348,WR2
DEN,2,00-0038976,WR3
DEN,3,00-0033943,WR1
DEN,3,00-0034348,WR2
DEN,3,00-0038976,WR3
DEN,4,00-0034348,WR1
DEN,4,00-0033943,WR2
DEN,4,00-0038976,WR3
DEN,5,00-0033943,WR1
DEN,5,00-0034348,WR2
DEN,5,00-0035406,WR3
DEN,6,00-0033943,WR1
DEN,6,00-0034348,WR2
DEN,6,00-0038976,WR3
DEN,7,00-0038976,WR1
DEN,7,00-0034348,WR2
DEN,7,00-0039868,WR3
DEN,8,00-0038976,WR1
DEN,8,00-0034348,WR2
DEN,8,00-0035406,WR3
DEN,9,00-0034348,WR1
DEN,9,00-0038976,WR2
DEN,9,00-0035406,WR3
DEN,10,00-0034348,WR1
DEN,10,00-0038976,WR2
DEN,10,00-0035406,WR3
DEN,11,00-0038976,WR1
DEN,11,00-0034348,WR2
DEN,11,00-0035406,WR3
DEN,12,00-0038976,WR1
DEN,12,00-0034348,WR2
DEN,12,00-0039868,WR3
DEN,13,00-0038976,WR1
DEN,13,00-0034348,WR2
DEN,13,00-0039868,WR3
DEN,14,00-0038976,WR1
DEN,14,00-0034348,WR2
DEN,14,00-0039868,WR3
DEN,15,00-0038976,WR1
DEN,15,00-0034348,WR2
DEN,15,00-0039868,WR3
DEN,16,00-0038976,WR1
DEN,16,00-0034348,WR2
DEN,16,00-0039868,WR3
DEN,17,00-0038976,WR1
DEN,17,00-0034348,WR2
DEN,17,00-0035406,WR3
DEN,18,00-0038976,WR1
DEN,18,00-0034348,WR2
DEN,18,00-0039868,WR3
DEN,19,00-0038976,WR1
DEN,19,00-0034348,WR2
DEN,19,00-0039868,WR3
DEN,20,00-0034348,WR1
DEN,20,00-0038976,WR2
DEN,20,00-0035406,WR3
DET,1,00-0032464,WR1
DET,1,00-0037240,WR2
DET,1,00-0036963,WR3
DET,2,00-0032464,WR1
DET,2,00-0037240,WR2
DET,2,00-0036963,WR3
DET,3,00-0036963,WR1
DET,3,00-0037240,WR2
DET,3,00-0032464,WR3
DET,4,00-0037240,WR1
DET,4,00-0036963,WR2
DET,4,00-0032464,WR3
DET,5,00-0037240,WR1
DET,5,00-0036963,WR2
DET,5,00-0032464,WR3
DET,6,00-0032464,WR1
DET,6,00-0037240,WR2
DET,6,00-0036963,WR3
DET,7,00-0037240,WR1
DET,7,00-0036963,WR2
DET,7,00-0032464,WR3
DET,8,00-0032464,WR1
DET,8,00-0037240,WR2
DET,8,00-0036963,WR3
DET,9,00-0036963,WR1
DET,9,00-0032464,WR2
DET,9,00-0039451,WR3
DET,10,00-0036963,WR1
DET,10,00-0033375,WR2
DET,10,00-0032464,WR3
DET,11,00-0032464,WR1
DET,11,00-0036963,WR2
DET,11,00-0033375,WR3
DET,12,00-0033375,WR1
DET,12,00-0032464,WR2
DET,12,00-0036963,WR3
DET,13,00-0032464,WR1
DET,13,00-0036963,WR2
DET,13,00-0033375,WR3
DET,14,00-0033375,WR1
DET,14,00-0036963,WR2
DET,14,00-0031428,WR3
DET,15,00-0033375,WR1
DET,15,00-0036963,WR2
DET,15,00-0031428,WR3
DET,16,00-0036963,WR1
DET,16,00-0033375,WR2
DET,16,00-0031428,WR3
DET,17,00-0033375,WR1
DET,17,00-0037240,WR2
DET,17,00-0036963,WR3
DET,18,00-0033375,WR1
DET,18,00-0036963,WR2
DET,18,00-0037240,WR3
DET,19,00-0033375,WR1
DET,19,00-0036963,WR2
DET,19,00-0037240,WR3
DET,20,00-0033375,WR1
DET,20,00-0037240,WR2
DET,20,00-0036963,WR3
DET,21,00-0037240,WR1
DET,21,00-0033375,WR2
DET,21,00-0036963,WR3
GB,1,00-0039146,WR1
GB,1,00-0038124,WR2
GB,1,00-0037816,WR3
GB,2,00-0039146,WR1
GB,2,00-0038124,WR2
GB,2,00-0037816,WR3
GB,3,00-0038124,WR1
GB,3,00-0039146,WR2
GB,3,00-0037816,WR3
GB,4,00-0037816,WR1
GB,4,00-0038124,WR2
GB,4,00-0039146,WR3
GB,5,00-0039146,WR1
GB,5,00-0038124,WR2
GB,5,00-0037816,WR3
GB,6,00-0038124,WR1
GB,6,00-0038465,WR2
GB,6,00-0039146,WR3
GB,7,00-0037816,WR1
GB,7,00-0039146,WR2
GB,7,00-0038124,WR3
GB,8,00-0037816,WR1
GB,8,00-0038124,WR2
GB,8,00-0039146,WR3
GB,9,00-0039146,WR1
GB,9,00-0037816,WR2
GB,9,00-0038124,WR3
GB,10,00-0038124,WR1
GB,10,00-0037816,WR2
GB,10,00-0039146,WR3
GB,11,00-0038124,WR1
GB,11,00-0037816,WR2
GB,11,00-0039146,WR3
GB,12,00-0038124,WR1
GB,12,00-0037816,WR2
GB,12,00-0039146,WR3
GB,13,00-0038124,WR1
GB,13,00-0037816,WR2
GB,13,00-0039146,WR3
GB,14,00-0038124,WR1
GB,14,00-0039146,WR2
GB,14,00-0037816,WR3
GB,15,00-0038124,WR1
GB,15,00-0037816,WR2
GB,15,00-0039146,WR3
GB,16,00-0038124,WR1
GB,16,00-0039146,WR2
GB,16,00-0037816,WR3
GB,17,00-0038124,WR1
GB,17,00-0039146,WR2
GB,17,00-0037816,WR3
GB,18,00-0038393,WR1
GB,18,00-0039146,WR2
GB,18,00-0037816,WR3
GB,19,00-0037816,WR1
GB,19,00-0038124,WR2
GB,19,00-0039146,WR3
GB,20,00-0038124,WR1
GB,20,00-0039146,WR2
GB,20,00-0037816,WR3
HOU,1,00-0036554,WR1
HOU,1,00-0038977,WR2
HOU,1,00-0031588,WR3
HOU,2,00-0036554,WR1
HOU,2,00-0038977,WR2
HOU,2,00-0031588,WR3
HOU,3,00-0036554,WR1
HOU,3,00-0038977,WR2
HOU,3,00-0031588,WR3
HOU,4,00-0031588,WR1
HOU,4,00-0038977,WR2
HOU,4,00-0036554,WR3
HOU,5,00-0036554,WR1
HOU,5,00-0038977,WR2
HOU,5,00-0031588,WR3
HOU,6,00-0031588,WR1
HOU,6,00-0038977,WR2
HOU,6,00-0036554,WR3
HOU,7,00-0038977,WR1
HOU,7,00-0031588,WR2
HOU,7,00-0038618,WR3
HOU,8,00-0038618,WR1
HOU,8,00-0038977,WR2
HOU,8,00-0031588,WR3
HOU,9,00-0031588,WR1
HOU,9,00-0038618,WR2
HOU,9,00-0038977,WR3
HOU,10,00-0038977,WR1
HOU,10,00-0038618,WR2
HOU,10,00-0030431,WR3
HOU,11,00-0038977,WR1
HOU,11,00-0038618,WR2
HOU,11,00-0030431,WR3
HOU,12,00-0030431,WR1
HOU,12,00-0038977,WR2
HOU,12,00-0038618,WR3
HOU,13,00-0038977,WR1
HOU,13,00-0030431,WR2
HOU,13,00-0038618,WR3
HOU,14,00-0038618,WR1
HOU,14,00-0030431,WR2
HOU,14,00-0038977,WR3
HOU,15,00-0030431,WR1
HOU,15,00-0038618,WR2
HOU,15,00-0038977,WR3
HOU,16,00-0038977,WR1
HOU,16,00-0030431,WR2
HOU,16,00-0038618,WR3
HOU,17,00-0030431,WR1
HOU,17,00-0036554,WR2
HOU,17,00-0038977,WR3
HOU,18,00-0030431,WR1
HOU,18,00-0036554,WR2
HOU,18,00-0038728,WR3
HOU,19,00-0030431,WR1
HOU,19,00-0036554,WR2
HOU,19,00-0038618,WR3
HOU,20,00-0030431,WR1
HOU,20,00-0036554,WR2
HOU,20,00-0038618,WR3
HOU,21,00-0037614,WR1
HOU,21,00-0030431,WR2
HOU,21,00-0036554,WR3
IND,1,00-0037664,WR1
IND,1,00-0036252,WR2
IND,1,00-0038997,WR3
IND,2,00-0038997,WR1
IND,2,00-0037664,WR2
IND,2,00-0036252,WR3
IND,3,00-0037664,WR1
IND,3,00-0036252,WR2
IND,3,00-0038997,WR3
IND,4,00-0036252,WR1
IND,4,00-0038997,WR2
IND,4,00-0037664,WR3
IND,5,00-0037664,WR1
IND,5,00-0036252,WR2
IND,5,00-0038997,WR3
IND,6,00-0038997,WR1
IND,6,00-0037664,WR2
IND,6,00-0036252,WR3
IND,7,00-0038997,WR1
IND,7,00-0037664,WR2
IND,7,00-0036252,WR3
IND,8,00-0037664,WR1
IND,8,00-0036252,WR2
IND,8,00-0038997,WR3
IND,9,00-0036252,WR1
IND,9,00-0038997,WR2
IND,9,00-0037664,WR3
IND,10,00-0038997,WR1
IND,10,00-0036252,WR2
IND,10,00-0037664,WR3
IND,11,00-0035021,WR1
IND,11,00-0038997,WR2
IND,11,00-0037664,WR3
IND,12,00-0038997,WR1
IND,12,00-0035021,WR2
IND,12,00-0037664,WR3
IND,13,00-0035021,WR1
IND,13,00-0038997,WR2
IND,13,00-0037664,WR3
IND,14,00-0036252,WR1
IND,14,00-0038997,WR2
